birthday,unique_city,avg_postcode,median_postcode
2024-02-18 16:00:00,14,51095.28571428572,49416.0
2024-02-18 17:00:00,17,52500.05882352941,44025.0
2024-02-18 18:00:00,19,59058.05263157895,68159.0
2024-02-18 19:00:00,19,53866.57894736842,60557.0
2024-02-18 20:00:00,17,53191.705882352944,43318.0
2024-02-18 21:00:00,21,53313.76190476191,54078.0
2024-02-18 22:00:00,28,53508.892857142855,57733.0
2024-02-18 23:00:00,10,49567.9,44995.5
2024-02-19 00:00:00,15,54447.6,53128.0
2024-02-19 03:00:00,17,49500.64705882353,38131.0
2024-02-19 04:00:00,20,60695.1,63104.5
2024-02-19 05:00:00,24,56560.166666666664,65521.0
2024-02-19 06:00:00,18,45892.22222222222,45255.5
2024-02-19 07:00:00,14,54846.357142857145,59632.0
2024-02-19 08:00:00,16,50372.875,48743.0
2024-02-19 09:00:00,24,55363.333333333336,52369.5
2024-02-19 10:00:00,21,64588.09523809524,68233.0
2024-02-19 11:00:00,26,55205.42307692308,55333.5
2024-02-19 12:00:00,16,48485.0625,46534.5
2024-02-19 13:00:00,21,46100.142857142855,51148.0
2024-02-19 14:00:00,13,48161.692307692305,51611.0
2024-02-19 15:00:00,18,69065.94444444444,81265.0
2024-02-19 16:00:00,24,40968.208333333336,34018.0
2024-02-19 17:00:00,19,45874.05263157895,45222.0
2024-02-19 18:00:00,22,61625.86363636364,73409.0
2024-02-19 19:00:00,17,46697.294117647056,52830.0
2024-02-19 20:00:00,20,48785.4,40567.0
2024-02-19 21:00:00,23,57937.13043478261,66064.0
2024-02-19 22:00:00,18,40962.333333333336,32047.5
2024-02-19 23:00:00,22,62467.454545454544,76293.0
2024-02-20 00:00:00,27,48631.96296296296,48311.0
2024-02-20 03:00:00,25,45965.32,46417.0
2024-02-20 04:00:00,22,52524.36363636364,56577.0
2024-02-20 05:00:00,12,44889.0,37304.5
2024-02-20 06:00:00,20,48848.45,50491.0
2024-02-20 07:00:00,15,52220.333333333336,57106.0
2024-02-20 08:00:00,14,41358.07142857143,28347.0
2024-02-20 09:00:00,21,56759.04761904762,56041.0
2024-02-20 10:00:00,19,57408.10526315789,52289.0
2024-02-20 11:00:00,27,47085.25925925926,53231.0
2024-02-20 12:00:00,28,45296.357142857145,49161.0
2024-02-20 13:00:00,23,44982.608695652176,43937.0
2024-02-20 14:00:00,14,50445.28571428572,51666.5
2024-02-20 15:00:00,19,44119.26315789474,41534.0
2024-02-20 16:00:00,23,36542.434782608696,33942.0
2024-02-20 17:00:00,26,58669.03846153846,65424.5
2024-02-20 18:00:00,21,41763.42857142857,39828.0
2024-02-20 19:00:00,21,51022.142857142855,47092.0
2024-02-20 20:00:00,17,58451.17647058824,68403.0
2024-02-20 21:00:00,15,54842.0,59540.0
2024-02-20 22:00:00,18,52032.833333333336,48420.5
2024-02-20 23:00:00,18,50230.77777777778,43014.5
2024-02-21 00:00:00,23,48265.04347826087,29611.0
2024-02-21 03:00:00,22,46863.09090909091,45453.5
2024-02-21 04:00:00,21,61518.52380952381,71124.0
2024-02-21 05:00:00,21,53847.90476190476,54795.0
2024-02-21 06:00:00,23,50540.0,50775.0
2024-02-21 07:00:00,18,59263.11111111111,66743.0
2024-02-21 08:00:00,21,39937.90476190476,32195.0
2024-02-21 09:00:00,14,49850.07142857143,46420.0
2024-02-21 10:00:00,16,34588.0,34372.5
2024-02-21 11:00:00,19,51617.10526315789,51492.0
2024-02-21 12:00:00,32,49593.78125,52269.0
2024-02-21 13:00:00,28,52196.21428571428,56553.5
2024-02-21 14:00:00,21,58719.19047619047,68445.0
2024-02-21 15:00:00,23,46422.391304347824,39686.0
2024-02-21 16:00:00,15,43325.86666666667,33082.0
2024-02-21 17:00:00,21,46177.90476190476,46891.0
2024-02-21 18:00:00,20,49231.85,56202.5
2024-02-21 19:00:00,17,50040.705882352944,45493.0
2024-02-21 20:00:00,18,45896.61111111111,48683.0
2024-02-21 21:00:00,18,43531.22222222222,37782.0
2024-02-21 22:00:00,22,33994.09090909091,26032.0
2024-02-21 23:00:00,20,37852.142857142855,35807.0
2024-02-22 00:00:00,17,49268.58823529412,47820.0
2024-02-22 03:00:00,14,62899.857142857145,63747.0
2024-02-22 04:00:00,20,43645.1,42384.5
2024-02-22 05:00:00,18,46713.0,54181.0
2024-02-22 06:00:00,15,49978.53333333333,60642.0
2024-02-22 07:00:00,24,58039.875,62634.5
2024-02-22 08:00:00,18,56986.5,66294.5
2024-02-22 09:00:00,26,53069.61538461538,48399.5
2024-02-22 10:00:00,14,48855.0,51703.5
2024-02-22 11:00:00,26,42669.96153846154,34308.5
2024-02-22 12:00:00,16,40543.25,44413.0
2024-02-22 13:00:00,29,50351.68965517241,49238.0
2024-02-22 14:00:00,20,44776.0,46324.0
2024-02-22 15:00:00,18,44427.77777777778,45776.0
2024-02-22 16:00:00,20,47293.55,46932.5
2024-02-22 17:00:00,31,55215.58064516129,57711.0
2024-02-22 18:00:00,14,41700.07142857143,43548.5
2024-02-22 19:00:00,19,52376.26315789474,49677.0
2024-02-22 20:00:00,18,49473.5,53689.5
2024-02-22 21:00:00,24,47482.666666666664,46477.0
2024-02-22 22:00:00,15,48894.46666666667,44340.0
2024-02-22 23:00:00,15,38620.13333333333,30347.0
2024-02-23 00:00:00,24,57864.5,66356.0
2024-02-23 03:00:00,14,44940.57142857143,32494.0
2024-02-23 04:00:00,16,51230.125,40334.0
2024-02-23 05:00:00,17,53921.58823529412,65234.0
2024-02-23 06:00:00,19,41156.21052631579,46251.0
2024-02-23 07:00:00,29,48408.48275862069,40171.0
2024-02-23 08:00:00,19,57121.52631578947,52159.0
2024-02-23 09:00:00,20,42580.8,40612.5
2024-02-23 10:00:00,21,42406.142857142855,38367.0
2024-02-23 11:00:00,13,35541.0,31071.0
2024-02-23 12:00:00,10,47213.7,52698.5
2024-02-23 13:00:00,24,38145.125,38102.0
2024-02-23 14:00:00,21,45638.95238095238,40918.0
2024-02-23 15:00:00,19,51824.47368421053,53205.0
2024-02-23 16:00:00,26,47178.769230769234,49311.0
2024-02-23 17:00:00,18,50083.72222222222,48537.0
2024-02-23 18:00:00,11,64386.09090909091,66082.0
2024-02-23 19:00:00,17,53689.94117647059,54164.0
2024-02-23 20:00:00,22,56102.454545454544,59220.5
2024-02-23 21:00:00,21,57550.42857142857,66549.0
2024-02-23 22:00:00,14,47330.357142857145,43886.0
2024-02-23 23:00:00,23,53417.608695652176,55749.0
2024-02-24 00:00:00,21,51465.90476190476,46194.0
2024-02-24 03:00:00,21,46961.76190476191,52832.0
2024-02-24 04:00:00,22,56304.045454545456,63398.5
2024-02-24 05:00:00,19,52655.10526315789,54602.0
2024-02-24 06:00:00,25,42245.08,43169.0
2024-02-24 07:00:00,19,37801.26315789474,27298.0
2024-02-24 08:00:00,15,44923.666666666664,40581.0
2024-02-24 09:00:00,17,51956.94117647059,40457.0
2024-02-24 10:00:00,22,39138.63636363636,28793.5
2024-02-24 11:00:00,18,52822.5,58423.0
2024-02-24 12:00:00,24,57371.5,50519.5
2024-02-24 13:00:00,12,48348.083333333336,38180.5
2024-02-24 14:00:00,20,44825.95,49405.5
2024-02-24 15:00:00,18,39613.5,42340.5
2024-02-24 16:00:00,18,45581.055555555555,37686.0
2024-02-24 17:00:00,27,53900.18518518518,57366.0
2024-02-24 18:00:00,16,45484.0625,40853.5
2024-02-24 19:00:00,10,45702.8,56466.0
2024-02-24 20:00:00,19,43419.26315789474,29073.0
2024-02-24 21:00:00,21,57625.76190476191,71540.0
2024-02-24 22:00:00,16,57577.75,62655.0
2024-02-24 23:00:00,13,39650.46153846154,34279.0
2024-02-25 00:00:00,20,49327.65,47610.5
2024-02-25 03:00:00,19,57233.68421052631,60030.0
2024-02-25 04:00:00,16,54080.0,56021.5
2024-02-25 05:00:00,13,62569.153846153844,74764.0
2024-02-25 06:00:00,18,54330.38888888889,57822.0
2024-02-25 07:00:00,20,44914.95,44539.0
2024-02-25 08:00:00,20,58812.4,66373.0
2024-02-25 09:00:00,17,54689.76470588235,67985.0
2024-02-25 10:00:00,14,49137.78571428572,51058.0
2024-02-25 11:00:00,17,49571.117647058825,53089.0
2024-02-25 12:00:00,11,47295.90909090909,49671.0
2024-02-25 13:00:00,19,43837.68421052631,36842.0
2024-02-25 14:00:00,19,61827.78947368421,60400.0
2024-02-25 15:00:00,24,56121.75,56205.5
2024-02-25 16:00:00,21,52428.142857142855,52108.0
2024-02-25 17:00:00,26,59028.96153846154,67387.5
2024-02-25 18:00:00,12,36167.583333333336,26437.5
2024-02-25 19:00:00,24,51672.125,39447.5
2024-02-25 20:00:00,18,57139.88888888889,59378.5
2024-02-25 21:00:00,22,55229.72727272727,56695.5
2024-02-25 22:00:00,18,49934.055555555555,49432.0
2024-02-25 23:00:00,18,57588.833333333336,56604.5
2024-02-26 00:00:00,25,45817.44,38894.0
2024-02-26 03:00:00,25,64538.84,65694.0
2024-02-26 04:00:00,6,50473.666666666664,57750.0
2024-02-26 05:00:00,20,44226.0,37561.0
2024-02-26 06:00:00,23,44325.260869565216,36548.0
2024-02-26 07:00:00,19,46234.10526315789,41363.0
2024-02-26 08:00:00,16,55960.0625,60887.0
2024-02-26 09:00:00,22,53666.818181818184,55291.0
2024-02-26 10:00:00,21,47305.23809523809,42131.0
2024-02-26 11:00:00,21,43501.52380952381,42543.0
2024-02-26 12:00:00,21,48566.0,46616.0
2024-02-26 13:00:00,21,41370.52380952381,33453.0
2024-02-26 14:00:00,19,51600.05263157895,64436.0
2024-02-26 15:00:00,19,50967.94736842105,50480.0
2024-02-26 16:00:00,18,52658.11111111111,57746.5
2024-02-26 17:00:00,20,57591.45,67018.0
2024-02-26 18:00:00,18,53964.5,54579.5
2024-02-26 19:00:00,18,57231.38888888889,57724.0
2024-02-26 20:00:00,23,42798.608695652176,32887.0
2024-02-26 21:00:00,17,39408.529411764706,43255.0
2024-02-26 22:00:00,22,41483.818181818184,32102.5
2024-02-26 23:00:00,17,40541.35294117647,37764.0
2024-02-27 00:00:00,22,48035.13636363636,51394.0
2024-02-27 03:00:00,20,47872.6,47633.0
2024-02-27 04:00:00,12,50518.75,49573.5
2024-02-27 05:00:00,25,55400.0,67308.0
2024-02-27 06:00:00,14,51935.28571428572,56329.0
2024-02-27 07:00:00,19,56998.78947368421,58287.0
2024-02-27 08:00:00,17,60763.882352941175,53803.0
2024-02-27 09:00:00,22,51107.5,64099.0
2024-02-27 10:00:00,22,46873.72727272727,41360.0
2024-02-27 11:00:00,16,41348.5,27906.5
2024-02-27 12:00:00,21,50855.80952380953,57277.0
2024-02-27 13:00:00,16,53575.3125,55370.5
2024-02-27 14:00:00,15,49746.2,42050.0
2024-02-27 15:00:00,22,49127.0,51256.5
2024-02-27 16:00:00,26,44239.53846153846,39101.5
2024-02-27 17:00:00,18,44534.055555555555,35994.5
2024-02-27 18:00:00,20,51686.4,50105.5
2024-02-27 19:00:00,18,40982.88888888889,32314.0
2024-02-27 20:00:00,21,54051.90476190476,63073.0
2024-02-27 21:00:00,24,52543.875,49506.0
2024-02-27 22:00:00,16,55226.5625,55680.5
2024-02-27 23:00:00,13,46228.230769230766,42746.0
2024-02-28 00:00:00,16,55336.875,56134.0
2024-02-28 03:00:00,17,46425.470588235294,48885.0
2024-02-28 04:00:00,24,60365.291666666664,63902.5
2024-02-28 05:00:00,19,33594.84210526316,17944.0
2024-02-28 06:00:00,18,48435.11111111111,49250.5
2024-02-28 07:00:00,12,52022.833333333336,46321.5
2024-02-28 08:00:00,18,68236.61111111111,74733.5
2024-02-28 09:00:00,19,48437.57894736842,44743.0
2024-02-28 10:00:00,18,45070.77777777778,41245.0
2024-02-28 11:00:00,15,42342.26666666667,38745.0
2024-02-28 12:00:00,23,60390.391304347824,66697.0
2024-02-28 13:00:00,16,55386.25,61588.0
2024-02-28 14:00:00,19,51968.89473684211,59619.0
2024-02-28 15:00:00,25,43640.4,40620.0
2024-02-28 16:00:00,22,35922.681818181816,34127.5
2024-02-28 17:00:00,17,49088.0,41167.0
2024-02-28 18:00:00,14,44151.07142857143,31549.0
2024-02-28 19:00:00,24,52719.833333333336,59519.0
2024-02-28 20:00:00,18,43381.555555555555,42478.5
2024-02-28 21:00:00,18,67079.44444444444,77043.5
2024-02-28 22:00:00,23,49037.217391304344,48322.0
2024-02-28 23:00:00,17,53040.0,55895.0
2024-02-29 00:00:00,26,48562.192307692305,50495.0
2024-02-29 03:00:00,13,51481.692307692305,45738.0
2024-02-29 04:00:00,16,56049.25,49487.0
2024-02-29 05:00:00,18,54179.61111111111,56628.5
2024-02-29 06:00:00,20,54838.5,48068.0
2024-02-29 07:00:00,19,52910.42105263158,48259.0
2024-02-29 08:00:00,23,47317.608695652176,37201.0
2024-02-29 09:00:00,16,42814.625,44190.5
2024-02-29 10:00:00,29,55854.68965517241,60304.0
2024-02-29 11:00:00,17,50158.58823529412,52421.0
2024-02-29 12:00:00,14,49586.42857142857,46553.0
2024-02-29 13:00:00,20,52449.1,55294.0
2024-02-29 14:00:00,23,48224.739130434784,42708.0
2024-02-29 15:00:00,8,60642.5,77875.0
2024-02-29 16:00:00,22,50680.681818181816,55339.5
2024-02-29 17:00:00,18,51899.833333333336,49701.5
2024-02-29 18:00:00,22,57389.454545454544,63470.5
2024-02-29 19:00:00,15,47430.333333333336,45472.0
2024-02-29 20:00:00,24,44692.25,42229.5
2024-02-29 21:00:00,13,45047.92307692308,40373.0
2024-02-29 22:00:00,22,54699.954545454544,58908.0
2024-02-29 23:00:00,21,44486.71428571428,44832.0
2024-03-01 00:00:00,21,55771.28571428572,58796.0
2024-03-01 03:00:00,17,51917.882352941175,54096.0
2024-03-01 04:00:00,18,42493.88888888889,21172.0
2024-03-01 05:00:00,19,50030.36842105263,49565.0
2024-03-01 06:00:00,17,59602.05882352941,55868.0
2024-03-01 07:00:00,30,45992.1,42187.5
2024-03-01 08:00:00,16,54826.4375,55939.5
2024-03-01 09:00:00,19,56585.42105263158,71097.0
2024-03-01 10:00:00,27,52116.03703703704,53771.0
2024-03-01 11:00:00,21,50461.28571428572,51241.0
2024-03-01 12:00:00,21,55476.76190476191,61398.0
2024-03-01 13:00:00,18,52136.61111111111,52826.0
2024-03-01 14:00:00,11,50490.27272727273,57524.0
2024-03-01 15:00:00,18,48855.166666666664,45891.5
2024-03-01 16:00:00,19,38708.68421052631,35365.0
2024-03-01 17:00:00,20,48708.85,50020.5
2024-03-01 18:00:00,27,50890.40740740741,46664.0
2024-03-01 19:00:00,27,59475.88888888889,69675.0
2024-03-01 20:00:00,17,57229.64705882353,69978.0
2024-03-01 21:00:00,12,59654.416666666664,59642.0
2024-03-01 22:00:00,20,39595.05,36861.5
2024-03-01 23:00:00,17,46031.64705882353,52746.0
2024-03-02 00:00:00,23,51686.782608695656,58702.0
2024-03-02 03:00:00,17,56460.705882352944,65718.0
2024-03-02 04:00:00,15,38720.46666666667,28708.0
2024-03-02 05:00:00,15,37398.6,34525.0
2024-03-02 06:00:00,14,56675.21428571428,73871.0
2024-03-02 07:00:00,22,36447.454545454544,32482.0
2024-03-02 08:00:00,23,55544.260869565216,71299.0
2024-03-02 09:00:00,18,47180.61111111111,50748.0
2024-03-02 10:00:00,17,60822.705882352944,64505.0
2024-03-02 11:00:00,20,54688.3,61362.5
2024-03-02 12:00:00,19,55329.15789473684,64132.0
2024-03-02 13:00:00,19,53211.15789473684,53991.0
2024-03-02 14:00:00,22,40344.181818181816,32713.0
2024-03-02 15:00:00,12,44531.0,45234.5
2024-03-02 16:00:00,15,49340.933333333334,54922.0
2024-03-02 17:00:00,14,50989.857142857145,46961.0
2024-03-02 18:00:00,24,55948.416666666664,52418.5
2024-03-02 19:00:00,25,40740.12,37526.0
2024-03-02 20:00:00,16,37649.5625,33145.5
2024-03-02 21:00:00,26,48378.692307692305,47608.0
2024-03-02 22:00:00,18,59258.61111111111,72336.5
2024-03-02 23:00:00,15,47959.666666666664,45815.0
2024-03-03 00:00:00,20,53700.5,46455.5
2024-03-03 03:00:00,20,50650.45,49074.0
2024-03-03 04:00:00,13,44373.46153846154,39127.0
2024-03-03 05:00:00,12,64354.083333333336,76071.0
2024-03-03 06:00:00,21,48632.80952380953,49107.0
2024-03-03 07:00:00,18,48621.666666666664,51947.5
2024-03-03 08:00:00,24,44321.333333333336,37576.0
2024-03-03 09:00:00,24,41481.916666666664,38325.5
2024-03-03 10:00:00,18,48655.61111111111,46928.0
2024-03-03 11:00:00,24,50185.75,54967.5
2024-03-03 12:00:00,16,50731.0,46610.5
2024-03-03 13:00:00,20,57834.75,60042.0
2024-03-03 14:00:00,13,55073.307692307695,59028.0
2024-03-03 15:00:00,17,56725.76470588235,51926.0
2024-03-03 16:00:00,16,44358.23529411765,40590.0
2024-03-03 17:00:00,23,45918.782608695656,40874.0
2024-03-03 18:00:00,26,53145.59259259259,51607.0
2024-03-03 19:00:00,23,52629.434782608696,48767.0
2024-03-03 20:00:00,17,47921.76470588235,50464.0
2024-03-03 21:00:00,22,50079.40909090909,55858.5
2024-03-03 22:00:00,20,58754.45,52739.5
2024-03-03 23:00:00,18,49045.833333333336,44924.5
2024-03-04 00:00:00,29,51462.48275862069,54686.0
2024-03-04 03:00:00,15,49484.933333333334,47888.0
2024-03-04 04:00:00,16,43397.875,33950.5
2024-03-04 05:00:00,29,67101.89655172414,75537.0
2024-03-04 06:00:00,25,50289.68,48596.0
2024-03-04 07:00:00,24,45730.958333333336,39537.0
2024-03-04 08:00:00,18,53376.38888888889,57404.5
2024-03-04 09:00:00,20,56414.8,66248.5
2024-03-04 10:00:00,18,61749.833333333336,60746.5
2024-03-04 11:00:00,20,49885.85,50638.5
2024-03-04 12:00:00,18,52966.78947368421,52827.0
2024-03-04 13:00:00,20,49775.8,48227.5
2024-03-04 14:00:00,14,55128.642857142855,63977.5
2024-03-04 15:00:00,24,49303.75,50182.5
2024-03-04 16:00:00,24,56614.875,56388.0
2024-03-04 17:00:00,23,49109.086956521736,42273.0
2024-03-04 18:00:00,17,52602.05882352941,49059.0
2024-03-04 19:00:00,23,46555.13043478261,49356.0
2024-03-04 20:00:00,18,48877.11111111111,47552.5
2024-03-04 21:00:00,21,46153.23809523809,42703.0
2024-03-04 22:00:00,17,52705.294117647056,51651.0
2024-03-04 23:00:00,13,46837.46153846154,44454.0
2024-03-05 00:00:00,19,41445.78947368421,30817.0
2024-03-05 03:00:00,23,62568.391304347824,63945.0
2024-03-05 04:00:00,21,54189.80952380953,58612.0
2024-03-05 05:00:00,20,51894.95238095238,59104.0
2024-03-05 06:00:00,17,54546.666666666664,67375.0
2024-03-05 07:00:00,21,52743.28571428572,64006.0
2024-03-05 08:00:00,21,38975.57142857143,29927.0
2024-03-05 09:00:00,19,49213.31578947369,49451.0
2024-03-05 10:00:00,14,43027.71428571428,48255.0
2024-03-05 11:00:00,18,48864.61111111111,50731.0
2024-03-05 12:00:00,25,50734.730769230766,43162.0
2024-03-05 13:00:00,25,47819.96,45102.0
2024-03-05 14:00:00,13,43970.46153846154,51347.0
2024-03-05 15:00:00,28,54142.357142857145,62245.0
2024-03-05 16:00:00,11,63983.63636363636,75335.0
2024-03-05 17:00:00,13,46717.846153846156,55782.0
2024-03-05 18:00:00,19,51645.68421052631,42810.0
2024-03-05 19:00:00,17,41427.529411764706,42016.0
2024-03-05 20:00:00,21,46537.28571428572,55722.0
2024-03-05 21:00:00,24,48918.5,54270.5
2024-03-05 22:00:00,17,56131.294117647056,63344.0
2024-03-05 23:00:00,23,55573.782608695656,47355.0
2024-03-06 00:00:00,23,46629.69565217391,48674.0
2024-03-06 03:00:00,17,56448.294117647056,64523.0
2024-03-06 04:00:00,19,39462.0,39034.0
2024-03-06 05:00:00,12,41214.083333333336,40405.5
2024-03-06 06:00:00,22,54770.681818181816,59668.5
2024-03-06 07:00:00,16,55498.0,53298.0
2024-03-06 08:00:00,19,48541.52631578947,47966.0
2024-03-06 09:00:00,18,60982.72222222222,62697.0
2024-03-06 10:00:00,22,34201.681818181816,31042.5
2024-03-06 11:00:00,15,57891.53333333333,67529.0
2024-03-06 12:00:00,18,48658.72222222222,47790.5
2024-03-06 13:00:00,17,63121.529411764706,65832.0
2024-03-06 14:00:00,25,51870.44,45250.0
2024-03-06 15:00:00,21,60414.90476190476,68322.0
2024-03-06 16:00:00,20,51199.15,43888.5
2024-03-06 17:00:00,13,43740.153846153844,48502.0
2024-03-06 18:00:00,16,40305.375,39438.0
2024-03-06 19:00:00,11,61223.72727272727,57575.0
2024-03-06 20:00:00,22,49073.27272727273,47654.5
2024-03-06 21:00:00,14,53611.357142857145,55485.5
2024-03-06 22:00:00,19,54408.42105263158,54273.0
2024-03-06 23:00:00,25,47683.36,44862.0
2024-03-07 00:00:00,23,50005.30434782609,58017.0
2024-03-07 03:00:00,20,55165.35,55969.5
2024-03-07 04:00:00,18,60334.61111111111,55924.0
2024-03-07 05:00:00,19,53216.05263157895,49320.0
2024-03-07 06:00:00,19,59771.78947368421,69878.0
2024-03-07 07:00:00,21,56875.666666666664,63635.0
2024-03-07 08:00:00,23,48526.0,38556.0
2024-03-07 09:00:00,23,50351.739130434784,52673.0
2024-03-07 10:00:00,23,46613.52173913043,48460.0
2024-03-07 11:00:00,19,50365.0,44409.0
2024-03-07 12:00:00,18,48730.11111111111,56380.5
2024-03-07 13:00:00,15,63515.73333333333,81706.0
2024-03-07 14:00:00,18,55448.22222222222,61761.0
2024-03-07 15:00:00,18,61718.61111111111,79252.5
2024-03-07 16:00:00,14,43064.78571428572,42155.5
2024-03-07 17:00:00,33,46647.48484848485,40814.0
2024-03-07 18:00:00,22,58842.217391304344,63386.0
2024-03-07 19:00:00,16,42224.8125,48334.5
2024-03-07 20:00:00,24,61652.666666666664,64695.5
2024-03-07 21:00:00,26,49546.53846153846,43210.5
2024-03-07 22:00:00,15,45914.2,44536.0
2024-03-07 23:00:00,16,51425.1875,39213.0
2024-03-08 00:00:00,21,58125.09523809524,58239.0
2024-03-08 03:00:00,20,48637.65,42076.5
2024-03-08 04:00:00,14,60923.28571428572,63506.0
2024-03-08 05:00:00,19,51037.84210526316,52255.0
2024-03-08 06:00:00,17,48812.76470588235,45235.0
2024-03-08 07:00:00,25,45277.56,48240.0
2024-03-08 08:00:00,20,53142.5,51925.0
2024-03-08 09:00:00,18,58897.27777777778,70231.5
2024-03-08 10:00:00,26,54471.846153846156,56167.5
2024-03-08 11:00:00,13,45587.692307692305,36833.0
2024-03-08 12:00:00,25,46017.16,38930.0
2024-03-08 13:00:00,10,36314.2,26392.5
2024-03-08 14:00:00,16,51650.0,55403.5
2024-03-08 15:00:00,20,59579.6,57781.5
2024-03-08 16:00:00,25,51571.48,51478.0
2024-03-08 17:00:00,24,55569.541666666664,61332.0
2024-03-08 18:00:00,16,48691.875,46227.5
2024-03-08 19:00:00,24,47589.291666666664,51415.5
2024-03-08 20:00:00,23,44928.52173913043,51760.0
2024-03-08 21:00:00,18,58997.055555555555,63431.0
2024-03-08 22:00:00,18,42742.11111111111,36860.0
2024-03-08 23:00:00,22,49435.09090909091,52283.5
2024-03-09 00:00:00,29,53149.0,54802.0
2024-03-09 03:00:00,15,55708.86666666667,62224.0
2024-03-09 04:00:00,24,38049.5,35782.5
2024-03-09 05:00:00,18,61754.666666666664,60504.0
2024-03-09 06:00:00,19,45092.21052631579,47499.0
2024-03-09 07:00:00,18,54639.944444444445,62395.5
2024-03-09 08:00:00,20,37261.65,33202.5
2024-03-09 09:00:00,17,52138.882352941175,49684.0
2024-03-09 10:00:00,24,58477.875,58949.5
2024-03-09 11:00:00,20,50521.15,49476.0
2024-03-09 12:00:00,34,57087.470588235294,61979.0
2024-03-09 13:00:00,24,43497.833333333336,43051.0
2024-03-09 14:00:00,25,49128.24,45236.0
2024-03-09 15:00:00,17,51584.294117647056,52049.0
2024-03-09 16:00:00,18,46052.333333333336,51595.0
2024-03-09 17:00:00,22,51421.318181818184,50027.0
2024-03-09 18:00:00,21,50105.57142857143,53927.0
2024-03-09 19:00:00,19,50338.73684210526,49120.0
2024-03-09 20:00:00,24,46269.0,44861.5
2024-03-09 21:00:00,21,45343.90476190476,50667.0
2024-03-09 22:00:00,16,58318.0625,63428.0
2024-03-09 23:00:00,23,43454.65217391304,41648.0
2024-03-10 00:00:00,15,50539.26666666667,44652.0
2024-03-10 03:00:00,23,56306.52173913043,61605.0
2024-03-10 04:00:00,22,55504.681818181816,49948.5
2024-03-10 05:00:00,15,37866.066666666666,30372.0
2024-03-10 06:00:00,17,35747.41176470588,26285.0
2024-03-10 07:00:00,19,63574.36842105263,68437.0
2024-03-10 08:00:00,33,45212.42424242424,43926.0
2024-03-10 09:00:00,22,41544.22727272727,37844.0
2024-03-10 10:00:00,20,52002.95,55073.0
2024-03-10 11:00:00,17,54868.35294117647,61448.0
2024-03-10 12:00:00,15,53331.26666666667,49231.0
2024-03-10 13:00:00,17,44327.470588235294,37922.0
2024-03-10 14:00:00,22,55980.454545454544,60298.5
2024-03-10 15:00:00,24,48533.541666666664,51932.5
2024-03-10 16:00:00,30,45650.4,41190.0
2024-03-10 17:00:00,10,45425.3,44886.5
2024-03-10 18:00:00,18,42360.77777777778,35592.0
2024-03-10 19:00:00,11,51714.27272727273,55025.0
2024-03-10 20:00:00,17,48477.529411764706,53039.0
2024-03-10 21:00:00,20,60594.75,69914.5
2024-03-10 22:00:00,28,47509.71428571428,43773.0
2024-03-10 23:00:00,18,46101.944444444445,44725.0
2024-03-11 00:00:00,20,65481.8,74535.5
2024-03-11 03:00:00,18,56521.22222222222,62108.0
2024-03-11 04:00:00,18,55435.88888888889,54043.5
2024-03-11 05:00:00,24,52641.458333333336,52143.5
2024-03-11 06:00:00,19,67580.84210526316,71566.0
2024-03-11 07:00:00,20,40460.9,29475.0
2024-03-11 08:00:00,18,47694.72222222222,43805.0
2024-03-11 09:00:00,20,43263.15,37745.0
2024-03-11 10:00:00,21,48721.42857142857,44876.0
2024-03-11 11:00:00,18,53852.0,59119.5
2024-03-11 12:00:00,20,54342.7,49428.0
2024-03-11 13:00:00,23,38661.782608695656,42133.0
2024-03-11 14:00:00,29,48082.724137931036,45731.0
2024-03-11 15:00:00,19,47913.73684210526,46081.0
2024-03-11 16:00:00,29,47139.58620689655,41733.0
2024-03-11 17:00:00,21,52468.95238095238,40762.0
2024-03-11 18:00:00,21,51958.28571428572,48474.0
2024-03-11 19:00:00,14,45198.0,27365.5
2024-03-11 20:00:00,16,50822.125,50735.5
2024-03-11 21:00:00,25,49233.0,55477.0
2024-03-11 22:00:00,24,49198.25,52690.5
2024-03-11 23:00:00,26,55307.03846153846,59839.5
2024-03-12 00:00:00,16,51296.25,47982.0
2024-03-12 03:00:00,16,50261.5,59259.5
2024-03-12 04:00:00,16,57358.1875,54470.5
2024-03-12 05:00:00,27,46503.48148148148,44402.0
2024-03-12 06:00:00,17,48978.117647058825,49799.0
2024-03-12 07:00:00,22,53008.40909090909,49479.5
2024-03-12 08:00:00,19,44071.57894736842,42687.0
2024-03-12 09:00:00,23,53979.69565217391,49010.0
2024-03-12 10:00:00,23,61202.434782608696,68756.0
2024-03-12 11:00:00,13,60123.38461538462,53608.0
2024-03-12 12:00:00,17,52556.470588235294,55767.0
2024-03-12 13:00:00,12,43262.833333333336,38966.0
2024-03-12 14:00:00,15,46645.333333333336,40417.0
2024-03-12 15:00:00,29,58565.03448275862,60259.0
2024-03-12 16:00:00,26,50853.653846153844,45058.0
2024-03-12 17:00:00,18,57787.10526315789,59485.0
2024-03-12 18:00:00,24,46634.916666666664,44521.5
2024-03-12 19:00:00,28,47828.392857142855,46478.5
2024-03-12 20:00:00,20,48785.0,49582.0
2024-03-12 21:00:00,22,49320.545454545456,50098.5
2024-03-12 22:00:00,22,48791.72727272727,47409.0
2024-03-12 23:00:00,25,37467.32,30626.0
